o:id,dcterms:title,skos:prefLabel,skos:altLabel,jdc:hasActant,jdc:hasConcept,jdc:hasCrible,action
90903,HDR,HDR,,,,,
90919,dataviz,dataviz,,,,,
90923,treemap,treemap,,,,,
90938,CNIL,CNIL,,,,,
90946,revue,revue,,,,,
90954,innovation,innovation,,,,,
90967,commun,commun,,,,,
90984,vilém_flusser,vilém_flusser,,,,,
90988,anthony_masure,anthony_masure,,,,,
90998,bruno_latour,bruno_latour,,,,,
91009,H2PTM19,H2PTM19,,,,,
91017,SIC,SIC,,,,,
91028,datapaper,datapaper,,,,,
91046,lebrun,lebrun,,,,,
91050,caractères,caractères,,,,,
91055,maria-julia_dondero,maria-julia_dondero,,,,,
91102,ingénieurs,ingénieurs,,,,,
91115,cerisy,cerisy,,,,,
91119,sorcellerie,sorcellerie,,,,,
91170,sylvie_leuleu-merviel,sylvie_leuleu-merviel,,,,,
91192,bibliographie,bibliographie,,,,,
91202,financement,financement,,,,,
91232,technomagie,technomagie,,,,,
91250,travailler,travailler,,,,,
91265,carsten_wilhelm,carsten_wilhelm,,,,,
91304,infodesign,infodesign,,,,,
91330,alexandre_grothendieck,alexandre_grothendieck,,,,,
91387,catalogue,catalogue,,,,,
91408,épreuve,épreuve,,,,,
91432,possible,possible,,,,,
91436,gille-gaston_granger,gille-gaston_granger,,,,,
91444,militaire,militaire,,,,,
91448,chef,chef,,,,,
91452,pilote,pilote,,,,,
91462,amérique,amérique,,,,,
91466,grammatisation,grammatisation,,,,,
91505,security,security,,,,,
91516,samuel_szoniecky,samuel_szoniecky,,,,,
91523,bitcoin,bitcoin,,,,,
91527,cryptomonnaies,cryptomonnaies,,,,,
91531,dangers,dangers,,,,,
91545,planisphère,planisphère,,,,,
91572,interpréter,interpréter,,,,,
91580,requête,requête,,,,,
91584,sparql,sparql,,,,,
91592,attention,attention,,,,,
91639,labyrinthe,labyrinthe,,,,,
91667,low-tech,low-tech,,,,,
91681,noeudgordien,noeudgordien,,,,,
91692,moral,moral,,,,,
91699,progrès,progrès,,,,,
91713,savoirs,savoirs,,,,,
91723,openaccess,openaccess,,,,,
91748,université,université,,,,,
91760,jean-claude_dumoncel,jean-claude_dumoncel,,,,,
91785,simondon,simondon,,,,,
91812,audio,audio,,,,,
91816,timeliner,timeliner,,,,,
91824,1000,1000,,,,,
91828,ans,ans,,,,,
91833,gastronomie,gastronomie,,,,,
91837,scène,scène,,,,,
91864,panser,panser,,,,,
91872,charles_pierce,charles_pierce,,,,,
91948,disciplines,disciplines,,,,,
92002,guattari,guattari,,,,,
92006,posthumanité,posthumanité,,,,,
92011,résister,résister,,,,,
92015,amincissement,amincissement,,,,,
92040,benjamin_bratton,benjamin_bratton,,,,,
92044,gouvernance,gouvernance,,,,,
92048,planétaire,planétaire,,,,,
92065,gaïa,gaïa,,,,,
92074,yves_citton,yves_citton,,,,,
92078,planéarité,planéarité,,,,,
92110,openscience,openscience,,,,,
92114,multidisciplinaire,multidisciplinaire,,,,,
92121,milieux,milieux,,,,,
92132,altruisme,altruisme,,,,,
92143,entreprise,entreprise,,,,,
92159,openai,openai,,,,,
92169,ai,ai,,,,,
92177,antiquité,antiquité,,,,,
92186,démocratie,démocratie,,,,,
92234,régulateur,régulateur,,,,,
92239,théatre,théatre,,,,,
92254,dominique_wolton,dominique_wolton,,,,,
92266,google,google,,,,,
92283,algorithmique,algorithmique,,,,,
92288,cyberculture,cyberculture,,,,,
92296,3d,3d,,,,,
92310,jean_petitot,jean_petitot,,,,,
92317,sciences-sociales,sciences-sociales,,,,,
92347,sémiologie,sémiologie,,,,,
92351,catastrophe,catastrophe,,,,,
92366,rené_thom,rené_thom,,,,,
92383,krzysztof_pomian,krzysztof_pomian,,,,,
92439,acturevue,acturevue,,,,,
92449,religions,religions,,,,,
92471,franck_jedrzejewski,franck_jedrzejewski,,,,,
92510,rieman,rieman,,,,,
92521,réseaux,réseaux,,,,,
92525,contre,contre,,,,,
92594,anr,anr,,,,,
92631,claude_yacoub,claude_yacoub,,,,,
92635,containers,containers,,,,,
92684,laurence_kaufmann,laurence_kaufmann,,,,,
92688,émotion,émotion,,,,,
92753,sorcière,sorcière,,,,,
92764,déinformation,déinformation,,,,,
92793,commons,commons,,,,,
92828,animation,animation,,,,,
92848,googman,googman,,,,,
92853,dominique_boullier,dominique_boullier,,,,,
92879,Paul_Boghossian,Paul_Boghossian,,,,,
92884,bouveresse,bouveresse,,,,,
92893,atlas,atlas,,,,,
92903,spatiotemposubject,spatiotemposubject,,,,,
92908,serious_games,serious_games,,,,,
92950,polemika,polemika,,,,,
92957,prédiction,prédiction,,,,,
92977,arcades,arcades,,,,,
92991,don_juan,don_juan,,,,,
93010,ouverte,ouverte,,,,,
93014,kit,kit,,,,,
93044,visuelle,visuelle,,,,,
93072,folie,folie,,,,,
93080,arbitrage,arbitrage,,,,,
93084,décision,décision,,,,,
93138,neuroscience,neuroscience,,,,,
93146,trajectoires,trajectoires,,,,,
93150,socialnetworks,socialnetworks,,,,,
93165,incarnation,incarnation,,,,,
93183,bestof,bestof,,,,,
93191,mentir,mentir,,,,,
93218,secrets,secrets,,,,,
93223,désenchantement,désenchantement,,,,,
93240,laboratoire,laboratoire,,,,,
93245,GAFAM,GAFAM,,,,,
93249,corps,corps,,,,,
93253,foucault,foucault,,,,,
93264,text_to_speech,text_to_speech,,,,,
93272,iiif,iiif,,,,,
93276,exhibit,exhibit,,,,,
93284,poème,poème,,,,,
93288,bnf,bnf,,,,,
93300,gallica,gallica,,,,,
93315,scraping,scraping,,,,,
93320,sentiment,sentiment,,,,,
93331,NFT,NFT,,,,,
93335,escroquerie,escroquerie,,,,,
93375,tchatBot,tchatBot,,,,,
93390,sql,sql,,,,,
93394,api,api,,,,,
93412,scholar,scholar,,,,,
93430,éthologie,éthologie,,,,,
93440,voyant,voyant,,,,,
93470,vyaep,vyaep,,,,,
93475,intermédiales,intermédiales,,,,,
93502,psychedelic,psychedelic,,,,,
93510,hybrides,hybrides,,,,,
93514,située,située,,,,,
93522,conjectures,conjectures,,,,,
93526,médiatrices,médiatrices,,,,,
93554,métiers,métiers,,,,,
93591,idéologie,idéologie,,,,,
93603,self-data,self-data,,,,,
93619,boris_beaude,boris_beaude,,,,,
93627,startup,startup,,,,,
93632,molière,molière,,,,,
93639,textmining,textmining,,,,,
93657,shannon,shannon,,,,,
93730,superhero,superhero,,,,,
93738,hulk,hulk,,,,,
93746,wolverine,wolverine,,,,,
93754,fantastique,fantastique,,,,,
93762,line,line,,,,,
93776,métaontologie,métaontologie,,,,,
93793,color,color,,,,,
93797,légende,légende,,,,,
93825,crédibilité,crédibilité,,,,,
93872,tableau,tableau,,,,,
93894,calculabilité,calculabilité,,,,,
93898,entropie,entropie,,,,,
93916,database,database,,,,,
93948,frugale,frugale,,,,,
93975,ethics,ethics,,,,,
93996,film,film,,,,,
94003,ParisVIII,ParisVIII,,,,,
94011,presse,presse,,,,,
94042,webdev,webdev,,,,,
94046,GraphQL,GraphQL,,,,,
94117,faussaire,faussaire,,,,,
94132,cabanon,cabanon,,,,,
94136,corbusier,corbusier,,,,,
94161,tension,tension,,,,,
94165,transitions,transitions,,,,,
94253,manuel_zacklad,manuel_zacklad,,,,,
94281,étudiant,étudiant,,,,,
94320,rumeur,rumeur,,,,,
94331,opensource,opensource,,,,,
94352,three.js,three.js,,,,,
94357,bulles,bulles,,,,,
94367,bruno_chaudet,bruno_chaudet,,,,,
94400,chine,chine,,,,,
94503,matérialité,matérialité,,,,,
94553,habitat,habitat,,,,,
94561,végétarisme,végétarisme,,,,,
94615,article,article,,,,,
94626,sfsic,sfsic,,,,,
94630,congrès,congrès,,,,,
94642,avocat,avocat,,,,,
94646,région,région,,,,,
94654,producteur,producteur,,,,,
94673,itinéraire,itinéraire,,,,,
94677,moyen-âge,moyen-âge,,,,,
94688,francisco_varela,francisco_varela,,,,,
94713,marche,marche,,,,,
94751,penderecki,penderecki,,,,,
94781,lire-ensemble,lire-ensemble,,,,,
94842,techniques,techniques,,,,,
94865,RFSIC,RFSIC,,,,,
94916,sociétés,sociétés,,,,,
94920,savantes,savantes,,,,,
94932,quatre,quatre,,,,,
94968,ancien,ancien,,,,,
94977,fondation,fondation,,,,,
95011,journalisme,journalisme,,,,,
95015,deep-learning,deep-learning,,,,,
95029,budget,budget,,,,,
95045,gtnum,gtnum,,,,,
95063,basededonnee,basededonnee,,,,,
95067,lexique,lexique,,,,,
95071,français,français,,,,,
95088,artificielle,artificielle,,,,,
95094,bdd,bdd,,,,,
95111,menu,menu,,,,,
95119,affiche,affiche,,,,,
95173,électricité,électricité,,,,,
95209,publicité,publicité,,,,,
95237,reconnaissance,reconnaissance,,,,,
95277,incertitude,incertitude,,,,,
95298,table,table,,,,,
95302,periodic,periodic,,,,,
95306,argument,argument,,,,,
95314,socialnetworking,socialnetworking,,,,,
95329,e-santé,e-santé,,,,,
95379,québec,québec,,,,,
95387,similitude,similitude,,,,,
95395,louis_quéré,louis_quéré,,,,,
95403,communs,communs,,,,,
95419,emoji,emoji,,,,,
95434,plutchik,plutchik,,,,,
95438,smiley,smiley,,,,,
95460,iconicité,iconicité,,,,,
95489,paragraphe,paragraphe,,,,,
95504,RGPD,RGPD,,,,,
95544,ikigai,ikigai,,,,,
95553,aura,aura,,,,,
95576,existentielles,existentielles,,,,,
95630,génie,génie,,,,,
95634,jean-gabriel_ganascia,jean-gabriel_ganascia,,,,,
95649,e-agriculture,e-agriculture,,,,,
95681,christian_jacob,christian_jacob,,,,,
95689,isolation,isolation,,,,,
95757,recrutement,recrutement,,,,,
95762,montre,montre,,,,,
95766,connecté,connecté,,,,,
95777,jean-jacques_boutaud,jean-jacques_boutaud,,,,,
95784,alimentaire,alimentaire,,,,,
95798,svg,svg,,,,,
95805,intersections,intersections,,,,,
95815,biodiversité,biodiversité,,,,,
95834,fabrique,fabrique,,,,,
95838,ignorance,ignorance,,,,,
95859,opendata,opendata,,,,,
95899,e-democratie,e-democratie,,,,,
96039,excommunication,excommunication,,,,,
96053,agents,agents,,,,,
96114,drame,drame,,,,,
96122,méthodologique,méthodologique,,,,,
96142,Xquery,Xquery,,,,,
96146,XPath,XPath,,,,,
96266,sociometry,sociometry,,,,,
96274,clash_royale,clash_royale,,,,,
96288,antique,antique,,,,,
96303,arcane,arcane,,,,,
96339,tim_berners_lee,tim_berners_lee,,,,,
96403,culturel,culturel,,,,,
96441,postmoderne,postmoderne,,,,,
96463,modéliser,modéliser,,,,,
96573,autocariste,autocariste,,,,,
96621,html,html,HTML,,,,
96662,humanité,humanité,,,,,
96674,frameworks,frameworks,,,,,
96688,orchestration,orchestration,,,,,
96720,désambiguïser,désambiguïser,,,,,
96734,BERTopic,BERTopic,,,,,
96761,impact,impact,,,,,
96765,nourriture,nourriture,,,,,
96790,globe,globe,,,,,
96794,Github,Github,,,,,
96799,seriousgames,seriousgames,,,,,
96851,fantasme,fantasme,,,,,
96893,scolaire,scolaire,,,,,
96897,jeunes,jeunes,,,,,
96933,2D,2D,,,,,
96958,speech-to-text,speech-to-text,,,,,
96973,noam_chomsky,noam_chomsky,,,,,
96991,random,random,,,,,
97015,agir,agir,,,,,
97036,scrolling,scrolling,,,,,
97061,illustration,illustration,,,,,
97065,webdesign,webdesign,,,,,
97078,liste,liste,,,,,
97119,turbine,turbine,,,,,
97126,tesla,tesla,,,,,
97147,insulte,insulte,,,,,
97155,tolkien,tolkien,,,,,
97159,lordofthering,lordofthering,,,,,
97167,gif,gif,,,,,
97175,ArTec,ArTec,,,,,
97186,voyageur,voyageur,,,,,
97209,loading,loading,,,,,
97227,présentation,présentation,,,,,
97239,lev_manovich,lev_manovich,,,,,
97244,bd,bd,,,,,
97248,iznogoud,iznogoud,,,,,
97253,ebooks,ebooks,,,,,
97277,arabe,arabe,,,,,
97304,apache,apache,,,,,
97318,naturel,naturel,,,,,
97326,literacy,literacy,,,,,
97341,quantique,quantique,,,,,
97345,CERN,CERN,,,,,
97363,nettoyage,nettoyage,,,,,
97367,gmail,gmail,,,,,
97381,production,production,,,,,
97388,aliment,aliment,,,,,
97423,enseigner,enseigner,,,,,
97427,erasmus,erasmus,,,,,
97431,project,project,,,,,
97456,smartcity,smartcity,,,,,
97464,graphème,graphème,,,,,
97520,roue,roue,,,,,
97548,génération,génération,,,,,
97560,indicateurs,indicateurs,,,,,
97564,richesse,richesse,,,,,
97589,library,library,,,,,
97617,AVUN,AVUN,,,,,
97622,internetisgod,internetisgod,,,,,
97636,console,console,,,,,
97690,guidelines,guidelines,,,,,
97719,assistant,assistant,,,,,
97730,apprenant,apprenant,,,,,
97734,contributif,contributif,,,,,
97746,espace-temps,espace-temps,,,,,
97753,tectonique,tectonique,,,,,
97768,exercice,exercice,,,,,
97803,serre,serre,,,,,
97807,e-jardinage,e-jardinage,,,,,
97812,collège_de_france,collège_de_france,,,,,
97935,écran,écran,,,,,
97953,observation,observation,,,,,
97967,comportemental,comportemental,,,,,
97972,TensorFlow,TensorFlow,,,,,
97990,standard,standard,,,,,
98019,musée,musée,,,,,
98026,japon,japon,,,,,
98131,biomasse,biomasse,,,,,
98136,worldcat,worldcat,,,,,
98200,impuissance,impuissance,,,,,
98204,démocratique,démocratique,,,,,
98225,escape-game,escape-game,,,,,
98297,forum,forum,,,,,
98337,cours,cours,,,,,
98422,cnrs,cnrs,,,,,
98430,connaissances,connaissances,,,,,
98435,chêne,chêne,,,,,
98439,roseau,roseau,,,,,
98443,gravure,gravure,,,,,
98460,monisme,monisme,,,,,
98467,arts,arts,,,,,
98471,intellectuelle,intellectuelle,,,,,
98519,proverbes,proverbes,,,,,
98523,eduardo_kohn,eduardo_kohn,,,,,
98636,agile,agile,,,,,
98644,doctorat,doctorat,,,,,
98667,explication,explication,,,,,
98685,technologie,technologie,,,,,
98699,paysane,paysane,,,,,
98737,allen_ginsberg,allen_ginsberg,,,,,
98741,oracle,oracle,,,,,
98762,fiche,fiche,,,,,
98803,médicale,médicale,,,,,
98858,xAPI,xAPI,,,,,
98866,intime,intime,,,,,
98997,ministère,ministère,,,,,
99007,climatique,climatique,,,,,
99064,air,air,,,,,
99101,design_thinking,design_thinking,,,,,
99162,publication,publication,,,,,
99176,agilité,agilité,,,,,
99205,cv,cv,,,,,
99236,médecine,médecine,,,,,
99240,exposome,exposome,,,,,
99300,exemple,exemple,,,,,
99304,ml5.js,ml5.js,,,,,
99345,empowerment,empowerment,,,,,
99365,travailleur,travailleur,,,,,
99369,sociaux,sociaux,,,,,
99377,francis_chateauraynaud,francis_chateauraynaud,,,,,
99396,vin,vin,,,,,
99417,canvas,canvas,,,,,
99429,compensation,compensation,,,,,
99467,danilo_martuccelli,danilo_martuccelli,,,,,
99490,auteur,auteur,,,,,
99498,socioécologie,socioécologie,,,,,
99502,flickr,flickr,,,,,
99514,propriété,propriété,,,,,
99518,matériaux,matériaux,,,,,
99532,potentiel,potentiel,,,,,
99578,consommation,consommation,,,,,
99628,ESS,ESS,,,,,
99635,sociale,sociale,,,,,
99639,solidaire,solidaire,,,,,
99664,supérieur,supérieur,,,,,
99753,mème,mème,,,,,
99779,humour,humour,,,,,
99783,conspiration,conspiration,,,,,
99795,charpente,charpente,,,,,
99824,graph,graph,,,,,
99832,angle_mort,angle_mort,,,,,
99849,mobile,mobile,,,,,
99856,localisation,localisation,,,,,
99912,matrice,matrice,,,,,
99926,participative,participative,,,,,
100013,coach,coach,,,,,
100020,durable,durable,,,,,
100056,logement,logement,,,,,
100067,natacha_gondran,natacha_gondran,,,,,
100084,anthropopique,anthropopique,,,,,
100171,protection,protection,,,,,
100183,entité,entité,,,,,
100198,screenshot,screenshot,,,,,
100228,participatif,participatif,,,,,
100232,préservation,préservation,,,,,
100310,faim,faim,,,,,
100317,piste,piste,,,,,
100372,empreinte,empreinte,,,,,
100419,surveillance,surveillance,,,,,
100443,pays,pays,,,,,
100447,profil,profil,,,,,
100458,zone,zone,,,,,
100469,promotion,promotion,,,,,
100476,guide,guide,,,,,
100480,nutrition,nutrition,,,,,
100531,scientométrie,scientométrie,,,,,
100556,alfred_lotka,alfred_lotka,,,,,
100560,association,association,,,,,
100567,néguanthropologie,néguanthropologie,,,,,
100589,niche,niche,,,,,
100611,quantification,quantification,,,,,
100658,bernard_stiegler,bernard_stiegler,,,,,
100662,jean-pierre_balpe,jean-pierre_balpe,,,,,
100682,biographie,biographie,,,,,
100706,mésologie,mésologie,,,,,
100734,périodique,périodique,,,,,
100792,Vygotski,Vygotski,,,,,
100796,clinique,clinique,,,,,
100839,virtualisation,virtualisation,,,,,
100847,sensors,sensors,,,,,
100862,philippe_katerine,philippe_katerine,,,,,
100866,éloignement,éloignement,,,,,
100905,sciences,sciences,,,,,
100913,géographique,géographique,,,,,
100942,fablab,fablab,,,,,
100964,biomimétisme,biomimétisme,,,,,
100983,bien-être,bien-être,,,,,
101049,milad_doueihi,milad_doueihi,,,,,
101060,dominique_cardon,dominique_cardon,,,,,
101100,catégories,catégories,,,,,
101168,neuromathématique,neuromathématique,,,,,
101325,présence,présence,,,,,
101336,veille,veille,,,,,
101367,linkedopendata,linkedopendata,,,,,
101375,word2vec,word2vec,,,,,
101402,hyperhumanisme,hyperhumanisme,,,,,
101419,zotero,zotero,,,,,
101436,tunisie,tunisie,,,,,
101457,carte-postale,carte-postale,,,,,
101505,publics,publics,,,,,
101546,ivan_illich,ivan_illich,,,,,
101562,réseaux_sociaux,réseaux_sociaux,,,,,
101576,datasphère,datasphère,,,,,
101622,réformer,réformer,,,,,
101667,chair,chair,,,,,
101675,taxonomy,taxonomy,,,,,
101679,Bloom,Bloom,,,,,
101746,maillage,maillage,,,,,
101771,régulation,régulation,,,,,
101791,partage,partage,,,,,
101795,mindmap,mindmap,,,,,
101800,solaire,solaire,,,,,
101820,introduction,introduction,,,,,
101869,psychisme,psychisme,,,,,
101907,faire,faire,,,,,
102096,cinéma,cinéma,,,,,
102108,graphene,graphene,,,,,
102119,préventive,préventive,,,,,
102123,tique,tique,,,,,
102167,post-métaphysique,post-métaphysique,,,,,
102189,dtu,dtu,,,,,
102277,théoricien,théoricien,,,,,
102310,ecosystem,ecosystem,,,,,
102317,personnel,personnel,,,,,
102322,isidore,isidore,,,,,
102340,qsj,qsj,,,,,
102359,gaston_bachelard,gaston_bachelard,,,,,
102363,henri_bergson,henri_bergson,,,,,
102418,css,css,CSS,,,,
102422,grid,grid,,,,,
102465,netflix,netflix,,,,,
102479,discriminateur,discriminateur,,,,,
102493,Paris,Paris,,,,,
102528,triangle,triangle,,,,,
102532,équilatéral,équilatéral,,,,,
